SI No,District code,District name,Mandal code,Mandal Name,Village Name,School Id,School Name,Area,School Category,School Managments,School Type,Lower Class,Higer Class,Medium1,Medium2,Medium3,Medium4
2803,2822,ANANTAPUR,282234,KAMBADUR,KAMBADUR,28223400911,SREE MURUTHI VIDYA MANDIR,Rural,Primary with Upper Primary,Pvt.Unaided,Co-education,1,8,Telugu,None,None,None
2804,2822,ANANTAPUR,282234,KAMBADUR,KAMBADUR,28223400912,SREE SARADA VIDYA VIHAR U,Rural,Primary with Upper Primary,Pvt.Unaided,Co-education,1,7,Telugu,None,None,None
2805,2822,ANANTAPUR,282234,KAMBADUR,KAMBADUR,28223400913,ZPHS KAMBADUR,Rural,Upper Pr. and Secondary,MPP_ZPP SCHOOLS,Co-education,6,10,Telugu,English,None,None
2806,2822,ANANTAPUR,282234,KAMBADUR,KAMBADUR,28223400914,MPPS SAIBABA COL KAMBADUR,Rural,Primary,MPP_ZPP SCHOOLS,Co-education,1,5,Telugu,None,None,None
2807,2822,ANANTAPUR,282234,KAMBADUR,KAMBADUR,28223400915,MPPS KOTA STRT KAMBADUR,Rural,Primary,MPP_ZPP SCHOOLS,Co-education,1,5,Telugu,None,None,None
2808,2822,ANANTAPUR,282234,KAMBADUR,KAMBADUR,28223400916,MPPS KAMBADUR(URDU),Rural,Primary,MPP_ZPP SCHOOLS,Co-education,1,5,Urdu,Telugu,None,None
2809,2822,ANANTAPUR,282234,KAMBADUR,KAMBADUR,28223400917,MPPS KOTHAPALLE,Rural,Primary,MPP_ZPP SCHOOLS,Co-education,1,5,Telugu,None,None,None
2810,2822,ANANTAPUR,282234,KAMBADUR,KAMBADUR,28223400918,G HANUMANTHAIAH EM PS,Rural,Primary with Upper Primary,Pvt.Unaided,Co-education,1,7,English,None,None,None
2811,2822,ANANTAPUR,282234,KAMBADUR,KAMBADUR,28223400921,ZPHS(U)KAMBADUR,Rural,Upper Pr. and Secondary,MPP_ZPP SCHOOLS,Co-education,6,10,Urdu,Telugu,None,None
2812,2822,ANANTAPUR,282235,RAMAGIRI,PERUR,28223500101,MPPS PERUR,Rural,Primary,MPP_ZPP SCHOOLS,Co-education,1,5,Telugu,Urdu,None,None
2813,2822,ANANTAPUR,282235,RAMAGIRI,PERUR,28223500102,MPPS P.KOTHAPALLI,Rural,Primary,MPP_ZPP SCHOOLS,Co-education,1,5,Telugu,None,None,None
2814,2822,ANANTAPUR,282235,RAMAGIRI,PERUR,28223500103,MPPS PERUR DAM,Rural,Primary,MPP_ZPP SCHOOLS,Co-education,1,5,Telugu,None,None,None
2815,2822,ANANTAPUR,282235,RAMAGIRI,PERUR,28223500104,MPPS KURUGUNDLA COLONY,Rural,Primary,MPP_ZPP SCHOOLS,Co-education,1,5,Telugu,None,None,None
2816,2822,ANANTAPUR,282235,RAMAGIRI,PERUR,28223500105,MPPS EDUGURRALLAPALLI,Rural,Primary,MPP_ZPP SCHOOLS,Co-education,1,5,Telugu,None,None,None
2817,2822,ANANTAPUR,282235,RAMAGIRI,PERUR,28223500110,MPPS DUBBARALLAPALLI,Rural,Primary,MPP_ZPP SCHOOLS,Co-education,1,5,Telugu,None,None,None
2818,2822,ANANTAPUR,282235,RAMAGIRI,PERUR,28223500113,ZPHS PERUR,Rural,Upper Pr. and Secondary,MPP_ZPP SCHOOLS,Co-education,6,10,Telugu,English,None,None
2819,2822,ANANTAPUR,282235,RAMAGIRI,PERUR,28223500116,PENNAR EDUCATION SOCIETY,Rural,Primary with Upper Primary,Pvt.Unaided,Co-education,1,7,English,None,None,None
2820,2822,ANANTAPUR,282235,RAMAGIRI,PERUR,28223500118,S R K V M E.M SCHOOL,Rural,Primary with Upper Primary,Pvt.Unaided,Co-education,1,7,English,None,None,None
2821,2822,ANANTAPUR,282235,RAMAGIRI,RAMAGIRI,28223500601,MPPS RAMAGIRI COLONY,Rural,Primary,MPP_ZPP SCHOOLS,Co-education,1,5,Telugu,None,None,None
2822,2822,ANANTAPUR,282235,RAMAGIRI,RAMAGIRI,28223500603,ZPHS RAMAGIRI,Rural,Upper Pr. and Secondary,MPP_ZPP SCHOOLS,Co-education,6,10,Telugu,None,None,None
2823,2822,ANANTAPUR,282246,OBULADEVARACHERUVU,INAGALUR,28224600709,MPUPS MALLAPALLI,Rural,Primary with Upper Primary,MPP_ZPP SCHOOLS,Co-education,1,7,Telugu,None,None,None
2824,2822,ANANTAPUR,282247,NALLAMADA,CHARUPALLE,28224700201,MPPS CHARUPALLI,Rural,Primary,MPP_ZPP SCHOOLS,Co-education,1,5,Telugu,None,None,None
2825,2822,ANANTAPUR,282247,NALLAMADA,CHARUPALLE,28224700202,MPPS POLAMVANDLA PALLI,Rural,Primary,MPP_ZPP SCHOOLS,Co-education,1,5,Telugu,None,None,None
2826,2822,ANANTAPUR,282247,NALLAMADA,CHARUPALLE,28224700203,MPPS C.REDDIVARI PALLI,Rural,Primary,MPP_ZPP SCHOOLS,Co-education,1,5,Telugu,None,None,None
2827,2822,ANANTAPUR,282247,NALLAMADA,CHARUPALLE,28224700204,MPPS C.BADAVANDLA PALLI,Rural,Primary,MPP_ZPP SCHOOLS,Co-education,1,5,Telugu,None,None,None
2828,2822,ANANTAPUR,282247,NALLAMADA,CHARUPALLE,28224700205,ZPHS C.BADAVANDLAPALLI,Rural,Upper Pr. and Secondary,MPP_ZPP SCHOOLS,Co-education,6,10,Telugu,None,None,None
2829,2822,ANANTAPUR,282247,NALLAMADA,KURUMALA,28224700701,MPPS GANGAPURAM,Rural,Primary,MPP_ZPP SCHOOLS,Co-education,1,5,Telugu,None,None,None
2830,2822,ANANTAPUR,282247,NALLAMADA,KURUMALA,28224700702,MPPS MOOLAPPAGARI PALLI,Rural,Primary,MPP_ZPP SCHOOLS,Co-education,1,5,Telugu,None,None,None
2831,2822,ANANTAPUR,282247,NALLAMADA,KURUMALA,28224700703,MPPS KURUMALA,Rural,Primary,MPP_ZPP SCHOOLS,Co-education,1,5,Telugu,None,None,None
2832,2822,ANANTAPUR,282247,NALLAMADA,KURUMALA,28224700704,MPUPS MASAKAVANKAPALLI,Rural,Primary with Upper Primary,MPP_ZPP SCHOOLS,Co-education,1,7,Telugu,None,None,None
2833,2822,ANANTAPUR,282247,NALLAMADA,KURUMALA,28224700705,ZPHS KURUMOLE,Rural,Upper Pr. and Secondary,MPP_ZPP SCHOOLS,Co-education,6,10,Telugu,None,None,None
2834,2822,ANANTAPUR,282248,GORANTLA,MANDALAPALLE,28224800802,MPPS BUCHEPALLI (VILL),Rural,Primary,MPP_ZPP SCHOOLS,Co-education,1,5,Telugu,None,None,None
2835,2822,ANANTAPUR,282248,GORANTLA,MANDALAPALLE,28224800803,MPPS GUNTHA PALLI,Rural,Primary,MPP_ZPP SCHOOLS,Co-education,1,5,Telugu,None,None,None
2836,2822,ANANTAPUR,282248,GORANTLA,MANDALAPALLE,28224800804,MPPS KHAJAPURAM,Rural,Primary,MPP_ZPP SCHOOLS,Co-education,1,5,Telugu,None,None,None
2837,2822,ANANTAPUR,282248,GORANTLA,MANDALAPALLE,28224800805,MPPS B.KOTHAPALLI,Rural,Primary,MPP_ZPP SCHOOLS,Co-education,1,5,Telugu,None,None,None
2838,2822,ANANTAPUR,282248,GORANTLA,MANDALAPALLE,28224800806,MPPS PUTTAGUNDLA PALLI,Rural,Primary,MPP_ZPP SCHOOLS,Co-education,1,5,Telugu,None,None,None
2839,2822,ANANTAPUR,282248,GORANTLA,MANDALAPALLE,28224800807,MPPS KARAVULAPALLI,Rural,Primary,MPP_ZPP SCHOOLS,Co-education,1,5,Telugu,None,None,None
2840,2822,ANANTAPUR,282248,GORANTLA,MANDALAPALLE,28224800808,MPPS KP THANDA,Rural,Primary,MPP_ZPP SCHOOLS,Co-education,1,5,Telugu,None,None,None
2841,2822,ANANTAPUR,282248,GORANTLA,MANDALAPALLE,28224800809,MPPS GADDAMTHANDA,Rural,Primary,MPP_ZPP SCHOOLS,Co-education,1,5,Telugu,None,None,None
2842,2822,ANANTAPUR,282248,GORANTLA,MANDALAPALLE,28224800810,MPPS MANDALAPALLI,Rural,Primary,MPP_ZPP SCHOOLS,Co-education,1,5,Telugu,None,None,None
2843,2822,ANANTAPUR,282248,GORANTLA,BUGANIPALLE,28224801001,MPPS BUGANIPALLI,Rural,Primary,MPP_ZPP SCHOOLS,Co-education,1,5,Telugu,None,None,None
2844,2822,ANANTAPUR,282244,KADIRI,EGUVAPALLE,28224401402,MPPS BHAGEERATHAPALLI,Rural,Primary,MPP_ZPP SCHOOLS,Co-education,1,5,Telugu,None,None,None
2845,2822,ANANTAPUR,282244,KADIRI,EGUVAPALLE,28224401403,MPPS DIGUVAPALLI,Rural,Primary,MPP_ZPP SCHOOLS,Co-education,1,5,Telugu,None,None,None
2846,2822,ANANTAPUR,282244,KADIRI,KADIRI BRAHMANAPALLE,28224401501,MPPS CHOUTI THANDA,Rural,Primary,MPP_ZPP SCHOOLS,Co-education,1,5,Telugu,None,None,None
2847,2822,ANANTAPUR,282244,KADIRI,KADIRI BRAHMANAPALLE,28224401503,MPPS A KOTHAPALLI,Rural,Primary,MPP_ZPP SCHOOLS,Co-education,1,5,Telugu,None,None,None
2848,2822,ANANTAPUR,282244,KADIRI,KADIRI BRAHMANAPALLE,28224401506,MPPS KB CHERLO[PALLI,Rural,Primary,MPP_ZPP SCHOOLS,Co-education,1,5,Telugu,None,None,None
2849,2822,ANANTAPUR,282244,KADIRI,KADIRI BRAHMANAPALLE,28224401508,MPPS DINNEMEEDAPALLI,Rural,Primary,MPP_ZPP SCHOOLS,Co-education,1,5,Telugu,None,None,None
2850,2822,ANANTAPUR,282244,KADIRI,KADIRI BRAHMANAPALLE,28224401509,MPPS K BRAHMANAPALLI,Rural,Primary,MPP_ZPP SCHOOLS,Co-education,1,5,Telugu,None,None,None
2851,2822,ANANTAPUR,282244,KADIRI,KADIRI BRAHMANAPALLE,28224401511,MPPS MALLAIAHGARIPALLI,Rural,Primary,MPP_ZPP SCHOOLS,Co-education,1,5,Telugu,English,None,None
2852,2822,ANANTAPUR,282244,KADIRI,KADIRI BRAHMANAPALLE,28224401512,ZPHS K.BRAHMANA PALLI,Rural,Upper Pr. and Secondary,MPP_ZPP SCHOOLS,Co-education,6,10,Telugu,English,None,None
2853,2822,ANANTAPUR,282244,KADIRI,KADIRI(MPL),28224490705,SADHANA HIGH SCHOOL,Urban,Upper Pr. and Secondary,Pvt.Unaided,Co-education,6,10,English,Telugu,None,None
2854,2822,ANANTAPUR,282244,KADIRI,KADIRI(MPL),28224490706,SADHANA PRI SCHOOL,Urban,Primary,Pvt.Unaided,Co-education,1,5,English,None,None,None
2855,2822,ANANTAPUR,282244,KADIRI,KADIRI(MPL),28224490711,NARAYANA E-TECHNO,Urban,Primary,Pvt.Unaided,Co-education,1,5,English,None,None,None
2856,2822,ANANTAPUR,282244,KADIRI,KADIRI(MPL),28224490713,JAHNAVI EM UPS,Urban,Primary with Upper Primary,Pvt.Unaided,Co-education,1,7,English,None,None,None
2857,2822,ANANTAPUR,282244,KADIRI,KADIRI(MPL),28224490714,NEW AZAD MODEL EM UPS,Urban,Primary with Upper Primary,Pvt.Unaided,Co-education,1,7,Telugu,English,None,None
2858,2822,ANANTAPUR,282235,RAMAGIRI,RAMAGIRI,28223500604,MPPS KANAGALAKUNTA,Rural,Primary,MPP_ZPP SCHOOLS,Co-education,1,5,Telugu,None,None,None
2859,2822,ANANTAPUR,282235,RAMAGIRI,RAMAGIRI,28223500605,SHIRIDISAI VIDYA NIKETAN,Rural,Primary,Pvt.Unaided,Co-education,1,5,English,None,None,None
2860,2822,ANANTAPUR,282235,RAMAGIRI,RAMAGIRI,28223500607,MPPS R.KOTHAPALLI,Rural,Primary,MPP_ZPP SCHOOLS,Co-education,1,5,Telugu,None,None,None
2861,2822,ANANTAPUR,282235,RAMAGIRI,RAMAGIRI,28223500608,MPPS RAMAGIRI,Rural,Primary,MPP_ZPP SCHOOLS,Co-education,1,5,Telugu,None,None,None
2862,2822,ANANTAPUR,282235,RAMAGIRI,RAMAGIRI,28223500611,APMS RAMAGIRI,Rural,Up. Pr. Secondary and Higher Sec,AP MODEL SCHOOLS,Co-education,6,12,English,None,None,None
2863,2822,ANANTAPUR,282236,CHENNEKOTHAPALLI,PYADINDI,28223600501,MPPS GOLLAVANDLA PALLI,Rural,Primary,MPP_ZPP SCHOOLS,Co-education,1,5,Telugu,None,None,None
2864,2822,ANANTAPUR,282236,CHENNEKOTHAPALLI,PYADINDI,28223600502,MPPS CHANDAMURU,Rural,Primary,MPP_ZPP SCHOOLS,Co-education,1,5,Telugu,None,None,None
2865,2822,ANANTAPUR,282236,CHENNEKOTHAPALLI,PYADINDI,28223600503,MPUPS PYADINI,Rural,Primary with Upper Primary,MPP_ZPP SCHOOLS,Co-education,1,8,Telugu,None,None,None
2866,2822,ANANTAPUR,282236,CHENNEKOTHAPALLI,PYADINDI,28223600504,MPPS NAMALA,Rural,Primary,MPP_ZPP SCHOOLS,Co-education,1,5,Telugu,None,None,None
2867,2822,ANANTAPUR,282237,DHARMAVARAM,KUNTHURU,28223700702,PRIYADARSINI VIDYAMANDIR PS,Rural,Primary,Pvt.Unaided,Co-education,1,5,English,None,None,None
2868,2822,ANANTAPUR,282237,DHARMAVARAM,KUNTHURU,28223700703,MPUPS KUNUTHUR,Rural,Primary with Upper Primary,MPP_ZPP SCHOOLS,Co-education,1,8,Telugu,None,None,None
2869,2822,ANANTAPUR,282237,DHARMAVARAM,KUNTHURU,28223700704,MPUPS POTHUKUNTA,Rural,Primary with Upper Primary,MPP_ZPP SCHOOLS,Co-education,1,8,Telugu,None,None,None
2870,2822,ANANTAPUR,282237,DHARMAVARAM,KUNTHURU,28223700705,PRIYADARSINI VIDYAMANDIR HS,Rural,Upper Pr. and Secondary,Pvt.Unaided,Co-education,6,10,English,None,None,None
2871,2822,ANANTAPUR,282238,MUDIGUBBA,S.BANDLAPALLE,28223800501,MPPS S.BANDLAPALLE,Rural,Primary,MPP_ZPP SCHOOLS,Co-education,1,5,Telugu,None,None,None
2872,2822,ANANTAPUR,282238,MUDIGUBBA,GUNJEPALLE,28223801518,VISWABHARATHI E.M. SCHOOL,Rural,Primary,Pvt.Unaided,Co-education,1,5,English,None,None,None
2873,2822,ANANTAPUR,282238,MUDIGUBBA,GUNJEPALLE,28223801519,SRI SAI T.M. UPS,Rural,Primary with Upper Primary,Pvt.Unaided,Co-education,1,8,English,None,None,None
2874,2822,ANANTAPUR,282238,MUDIGUBBA,GUNJEPALLE,28223801520,VISWABHARATHI PUBLIC HIGH,Rural,Upper Pr. and Secondary,Pvt.Unaided,Co-education,6,10,Telugu,English,None,None
2875,2822,ANANTAPUR,282238,MUDIGUBBA,GUNJEPALLE,28223801522,MPPS VADDIPETA,Rural,Primary,MPP_ZPP SCHOOLS,Co-education,1,5,Telugu,None,None,None
2876,2822,ANANTAPUR,282238,MUDIGUBBA,GUNJEPALLE,28223801525,SANTHIANANDA EM SCHO,Rural,Primary with Upper Primary,Pvt.Unaided,Co-education,1,7,English,None,None,None
2877,2822,ANANTAPUR,282238,MUDIGUBBA,GUNJEPALLE,28223801526,IMAM SHAREEF EM SCHOOL,Rural,Primary,Pvt.Unaided,Co-education,1,5,English,None,None,None
2878,2822,ANANTAPUR,282238,MUDIGUBBA,GUNJEPALLE,28223801527,RAMAKRISHNA VIDYALAYAM,Rural,Primary,Pvt.Unaided,Co-education,1,5,Telugu,English,None,None
2879,2822,ANANTAPUR,282249,PUTTAPARTHI,AMAGONDAPALEM,28224900406,MPPS E.GANGIREDDY PALLI,Rural,Primary,MPP_ZPP SCHOOLS,Co-education,1,5,Telugu,None,None,None
2880,2822,ANANTAPUR,282249,PUTTAPARTHI,AMAGONDAPALEM,28224900407,ZPHS E.GANGIREDDY PALLI,Rural,Upper Pr. and Secondary,MPP_ZPP SCHOOLS,Co-education,6,10,Telugu,None,None,None
2881,2822,ANANTAPUR,282249,PUTTAPARTHI,YENUMALAPALLE9RURAL),28224900501,MPPS GOKULAM,Urban,Primary,MPP_ZPP SCHOOLS,Co-education,1,5,Telugu,None,None,None
2882,2822,ANANTAPUR,282249,PUTTAPARTHI,YENUMALAPALLE9RURAL),28224900502,MPPS PUTTAPARTHY GUTTA,Urban,Primary,MPP_ZPP SCHOOLS,Co-education,1,5,Telugu,None,None,None
2883,2822,ANANTAPUR,282249,PUTTAPARTHI,YENUMALAPALLE9RURAL),28224900505,MPPS YENUMULAPALLI,Urban,Primary,MPP_ZPP SCHOOLS,Co-education,1,5,Telugu,None,None,None
2884,2822,ANANTAPUR,282249,PUTTAPARTHI,YENUMALAPALLE9RURAL),28224900506,ZPHS YENUMULAPALLI,Urban,Upper Pr. and Secondary,MPP_ZPP SCHOOLS,Co-education,6,10,Telugu,English,None,None
2885,2822,ANANTAPUR,282250,BUKKAPATNAM,PAMUDURTHI,28225000301,MPPS PAMUDURTHI,Rural,Primary,MPP_ZPP SCHOOLS,Co-education,1,5,Telugu,None,None,None
2886,2822,ANANTAPUR,282250,BUKKAPATNAM,PAMUDURTHI,28225000302,MPPS P VENKATAPURAM,Rural,Primary,MPP_ZPP SCHOOLS,Co-education,1,5,Telugu,None,None,None
2887,2822,ANANTAPUR,282250,BUKKAPATNAM,PAMUDURTHI,28225000304,MPPS GASIKAVARIPALLI,Rural,Primary,MPP_ZPP SCHOOLS,Co-education,1,5,Telugu,None,None,None
2888,2822,ANANTAPUR,282250,BUKKAPATNAM,PAMUDURTHI,28225000306,MPPS CHINTALAIAHGARIPALLI,Rural,Primary,MPP_ZPP SCHOOLS,Co-education,1,5,Telugu,None,None,None
2889,2822,ANANTAPUR,282250,BUKKAPATNAM,PAMUDURTHI,28225000307,MPUPS KONDAPURAM,Rural,Primary with Upper Primary,MPP_ZPP SCHOOLS,Co-education,1,7,Telugu,None,None,None
2890,2822,ANANTAPUR,282250,BUKKAPATNAM,PAMUDURTHI,28225000308,ZPHS PAMUDURTHY,Rural,Upper Pr. and Secondary,MPP_ZPP SCHOOLS,Co-education,6,10,Telugu,English,None,None
2891,2822,ANANTAPUR,282250,BUKKAPATNAM,PAMUDURTHI,28225000309,SAIDEEPTHI VIDYA NIKETHAN,Rural,Primary with Upper Primary,Pvt.Unaided,Co-education,1,7,English,None,None,None
2892,2822,ANANTAPUR,282251,KOTHACHERUVU,K.LOCHARLA,28225101702,MPUPS K LOCHERLA,Rural,Primary with Upper Primary,MPP_ZPP SCHOOLS,Co-education,1,8,Telugu,None,None,None
2893,2822,ANANTAPUR,282251,KOTHACHERUVU,POTHULAKUNTA,28225101802,MPUPS POTHULAKUNTA,Rural,Primary with Upper Primary,MPP_ZPP SCHOOLS,Co-education,1,8,Telugu,None,None,None
2894,2822,ANANTAPUR,282252,PENUKONDA,KONDAMPALLE,28225201101,MPPS KONDAMPALLE,Rural,Primary,MPP_ZPP SCHOOLS,Co-education,1,5,Telugu,None,None,None
2895,2822,ANANTAPUR,282253,RODDAM,JAKKALACHERUVU,28225300301,MPPS RACHUR,Rural,Primary,MPP_ZPP SCHOOLS,Co-education,1,5,Telugu,None,None,None
2896,2822,ANANTAPUR,282253,RODDAM,KOGIRA,28225300402,MPPS BEEDANAPALLI,Rural,Primary,MPP_ZPP SCHOOLS,Co-education,1,5,Telugu,None,None,None
2897,2822,ANANTAPUR,282253,RODDAM,KOGIRA,28225300403,MPPS SYAPURAM,Rural,Primary,MPP_ZPP SCHOOLS,Co-education,1,5,Telugu,None,None,None
2898,2822,ANANTAPUR,282253,RODDAM,KOGIRA,28225300404,MPPS KOGIRA,Rural,Primary,MPP_ZPP SCHOOLS,Co-education,1,5,Telugu,None,None,None
2899,2822,ANANTAPUR,282253,RODDAM,KOGIRA,28225300405,ZPHS KOGIRA,Rural,Upper Pr. and Secondary,MPP_ZPP SCHOOLS,Co-education,6,10,Telugu,English,None,None
2900,2822,ANANTAPUR,282248,GORANTLA,VADIGEPALLE,28224801705,MPPS B.N.THANDA,Rural,Primary,MPP_ZPP SCHOOLS,Co-education,1,5,Telugu,None,None,None
2901,2822,ANANTAPUR,282248,GORANTLA,VADIGEPALLE,28224801706,MPPS BHATHALA PALLI,Rural,Primary,MPP_ZPP SCHOOLS,Co-education,1,5,Telugu,None,None,None
2902,2822,ANANTAPUR,282248,GORANTLA,VADIGEPALLE,28224801707,MPUPS VADIGEPALLI,Rural,Primary with Upper Primary,MPP_ZPP SCHOOLS,Co-education,1,7,Telugu,None,None,None
2903,2822,ANANTAPUR,282248,GORANTLA,VADIGEPALLE,28224801708,MPPS PULLAGURLAPLLI,Rural,Primary,MPP_ZPP SCHOOLS,Co-education,1,5,Telugu,None,None,None
2904,2822,ANANTAPUR,282249,PUTTAPARTHI,BRAHMANAPALLE,28224900603,MPPS K.BRAHMANAPALLI,Urban,Primary,MPP_ZPP SCHOOLS,Co-education,1,5,Telugu,None,None,None
2905,2822,ANANTAPUR,282251,KOTHACHERUVU,KOTHAPALLE,28225100401,MPPS CHINNABOINAPALLI,Rural,Primary,MPP_ZPP SCHOOLS,Co-education,1,5,Telugu,None,None,None
2906,2822,ANANTAPUR,282251,KOTHACHERUVU,KOTHAPALLE,28225100402,MPPS KADEREPALLI,Rural,Primary,MPP_ZPP SCHOOLS,Co-education,1,5,Telugu,None,None,None
2907,2822,ANANTAPUR,282251,KOTHACHERUVU,IRAGAMPALLE,28225101201,MPPS IRAGAMPALLI,Rural,Primary,MPP_ZPP SCHOOLS,Co-education,1,5,Telugu,None,None,None
2908,2822,ANANTAPUR,282253,RODDAM,CHINNAMANTHUR,28225301802,MPPS DANDEPALLI,Rural,Primary,MPP_ZPP SCHOOLS,Co-education,1,5,Telugu,None,None,None
2909,2822,ANANTAPUR,282253,RODDAM,CHINNAMANTHUR,28225301803,MPUPS CHINNAMANTHUR,Rural,Primary with Upper Primary,MPP_ZPP SCHOOLS,Co-education,1,7,Telugu,None,None,None
2910,2822,ANANTAPUR,282254,SOMANDEPALLE,VELAGAMAKULAPALLE,28225401001,MPPS VELAGAMAKULAPALLI,Rural,Primary,MPP_ZPP SCHOOLS,Co-education,1,5,Telugu,None,None,None
2911,2822,ANANTAPUR,282254,SOMANDEPALLE,GUDIPALLE,28225401102,MPUPS GUDIPALLI,Rural,Primary with Upper Primary,MPP_ZPP SCHOOLS,Co-education,1,8,Telugu,None,None,None
2912,2822,ANANTAPUR,282254,SOMANDEPALLE,NADIMPALLE,28225402001,MPPS NADIMIPALLI,Rural,Primary,MPP_ZPP SCHOOLS,Co-education,1,5,Telugu,None,None,None
2913,2822,ANANTAPUR,282254,SOMANDEPALLE,NADIMPALLE,28225402003,MPPS POLEPALLI,Rural,Primary,MPP_ZPP SCHOOLS,Co-education,1,5,Telugu,None,None,None
2914,2822,ANANTAPUR,282255,CHILAMATHUR,MUDDIREDDIPALLE,28225500801,MPPS S MUDDIREDDYPALLI,Rural,Primary,MPP_ZPP SCHOOLS,Co-education,1,5,Telugu,None,None,None
2915,2822,ANANTAPUR,282255,CHILAMATHUR,HUSSAINPURAM,28225501603,MPPS DADIREDDIPALLE,Rural,Primary,MPP_ZPP SCHOOLS,Co-education,1,5,Telugu,None,None,None
2916,2822,ANANTAPUR,282255,CHILAMATHUR,HUSSAINPURAM,28225501604,MPPS HUSSAINPURAM,Rural,Primary,MPP_ZPP SCHOOLS,Co-education,1,5,Telugu,None,None,None
2917,2822,ANANTAPUR,282256,LEPAKSHI,LEPAKSHI,28225600301,MPPS BASAVANNA VEEDHI,Rural,Primary,MPP_ZPP SCHOOLS,Co-education,1,5,Telugu,None,None,None
2918,2822,ANANTAPUR,282256,LEPAKSHI,LEPAKSHI,28225600302,MPPS(U) LEPAKSHI,Rural,Primary,MPP_ZPP SCHOOLS,Co-education,1,5,Urdu,None,None,None
2919,2822,ANANTAPUR,282256,LEPAKSHI,LEPAKSHI,28225600303,MPPS GALIBAIPALLY,Rural,Primary,MPP_ZPP SCHOOLS,Co-education,1,5,Telugu,None,None,None
2920,2822,ANANTAPUR,282256,LEPAKSHI,LEPAKSHI,28225600304,MPPS KURLA PALLY,Rural,Primary,MPP_ZPP SCHOOLS,Co-education,1,5,Telugu,None,None,None
2921,2822,ANANTAPUR,282237,DHARMAVARAM,DHARMAVARAM (M),28223790213,MPL PS LCK PURAM,Urban,Primary,MUNCIPAL,Co-education,1,5,Telugu,English,None,None
2922,2822,ANANTAPUR,282237,DHARMAVARAM,DHARMAVARAM (M),28223790214,MPL PS LAXMINAGAR,Urban,Primary,MUNCIPAL,Co-education,1,5,Telugu,English,None,None
2923,2822,ANANTAPUR,282237,DHARMAVARAM,DHARMAVARAM (M),28223790215,MPL PS URDU MAIN SCHOOL,Urban,Primary,MUNCIPAL,Co-education,1,5,Urdu,English,None,None
2924,2822,ANANTAPUR,282237,DHARMAVARAM,DHARMAVARAM (M),28223790216,MPL PS LONIKOTA (TELUGU),Urban,Primary,MUNCIPAL,Co-education,1,5,Telugu,English,None,None
2925,2822,ANANTAPUR,282237,DHARMAVARAM,DHARMAVARAM (M),28223790218,MPL.GIRLS PS 18TH WARD (URDU GIRLS),Urban,Primary,MUNCIPAL,Co-education,1,5,Urdu,English,None,None
2926,2822,ANANTAPUR,282237,DHARMAVARAM,DHARMAVARAM (M),28223790219,MPL CENTRAL PS 17TH WARD,Urban,Primary,MUNCIPAL,Co-education,1,5,Telugu,English,None,None
2927,2822,ANANTAPUR,282237,DHARMAVARAM,DHARMAVARAM (M),28223790220,MPL PS PSNAGAR,Urban,Primary,MUNCIPAL,Co-education,1,5,Telugu,English,None,None
2928,2822,ANANTAPUR,282237,DHARMAVARAM,DHARMAVARAM (M),28223790222,MPL PS GDS SHED KOTTALA,Urban,Primary,MUNCIPAL,Co-education,1,5,Telugu,English,None,None
2929,2822,ANANTAPUR,282237,DHARMAVARAM,DHARMAVARAM (M),28223790223,MPL PS 10TH WARD (DIGUVAGERI),Urban,Primary,MUNCIPAL,Co-education,1,5,Telugu,English,None,None
2930,2822,ANANTAPUR,282237,DHARMAVARAM,DHARMAVARAM (M),28223790224,MPL PS SUNDARAIAH NAGAR,Urban,Primary,MUNCIPAL,Co-education,1,5,Telugu,English,None,None
2931,2822,ANANTAPUR,282237,DHARMAVARAM,DHARMAVARAM (M),28223790225,SSS AIDED PS 5TH WARD,Urban,Primary,Pvt.Aided,Co-education,1,5,Telugu,English,None,None
2932,2822,ANANTAPUR,282237,DHARMAVARAM,DHARMAVARAM (M),28223790226,JEEVANA JYOTHI E/M SCHOOL,Urban,Primary,Pvt.Unaided,Co-education,1,5,English,None,None,None
2933,2822,ANANTAPUR,282237,DHARMAVARAM,DHARMAVARAM (M),28223790230,SRI NAGARJUNA ELEMENTARY,Urban,Primary,Pvt.Unaided,Co-education,1,5,English,None,None,None
2934,2822,ANANTAPUR,282237,DHARMAVARAM,DHARMAVARAM (M),28223790231,JEEVANANADA E/M PRI SCHOOL,Urban,Primary,Pvt.Unaided,Co-education,1,5,English,None,None,None
2935,2822,ANANTAPUR,282237,DHARMAVARAM,DHARMAVARAM (M),28223790232,VISWABHARATHI E M SCHOOL,Urban,Primary,Pvt.Unaided,Co-education,1,5,English,None,None,None
2936,2822,ANANTAPUR,282237,DHARMAVARAM,DHARMAVARAM (M),28223790234,SRI USHODAYA E M SCHOOL,Urban,Primary,Pvt.Unaided,Co-education,1,5,English,None,None,None
2937,2822,ANANTAPUR,282237,DHARMAVARAM,DHARMAVARAM (M),28223790235,MPPS SATYA SAI NAGAR,Rural,Primary,MPP_ZPP SCHOOLS,Co-education,1,5,Telugu,None,None,None
2938,2822,ANANTAPUR,282237,DHARMAVARAM,DHARMAVARAM (M),28223790236,MUNICIPAL PRIMARY SCHOOLDHARMAVRAM,Urban,Primary,MUNCIPAL,Co-education,1,5,Telugu,English,None,None
